family,stage,file,variable,label
Household-Living-Conditions-EICV,2_Intermediate,Household-Living-Conditions-EICV/2_Intermediate/EICV_EICV7_VUP_s9d5_financial_services_clean.dta,dist,"District (11-57, NISR current codes)"
Household-Living-Conditions-EICV,2_Intermediate,Household-Living-Conditions-EICV/2_Intermediate/EICV_EICV7_VUP_s9d5_financial_services_clean.dta,urban,"Area of residence (1 urban, 2 rural)"
Household-Living-Conditions-EICV,2_Intermediate,Household-Living-Conditions-EICV/2_Intermediate/EICV_EICV7_VUP_s9d5_financial_services_clean.dta,cluster,Sampling cluster / enumeration area (as shipped)
Household-Living-Conditions-EICV,2_Intermediate,Household-Living-Conditions-EICV/2_Intermediate/EICV_EICV7_VUP_s9d5_financial_services_clean.dta,hhid,Household id (unique within wave)
Household-Living-Conditions-EICV,2_Intermediate,Household-Living-Conditions-EICV/2_Intermediate/EICV_EICV7_VUP_s9d5_financial_services_clean.dta,pid,Person number within the household
Household-Living-Conditions-EICV,2_Intermediate,Household-Living-Conditions-EICV/2_Intermediate/EICV_EICV7_VUP_s9d5_financial_services_clean.dta,wt,"Household weight carried by every row (sums to persons in person files, to house"
Household-Living-Conditions-EICV,2_Intermediate,Household-Living-Conditions-EICV/2_Intermediate/EICV_EICV7_VUP_s9d5_financial_services_clean.dta,wt_hh,Household weight (same value as wt; sums to the number of households)
Household-Living-Conditions-EICV,2_Intermediate,Household-Living-Conditions-EICV/2_Intermediate/EICV_EICV7_VUP_s9d5_financial_services_clean.dta,province_2,Province
Household-Living-Conditions-EICV,2_Intermediate,Household-Living-Conditions-EICV/2_Intermediate/EICV_EICV7_VUP_s9d5_financial_services_clean.dta,s9d1q1,beneficiaries of VUP(any component)
Household-Living-Conditions-EICV,2_Intermediate,Household-Living-Conditions-EICV/2_Intermediate/EICV_EICV7_VUP_s9d5_financial_services_clean.dta,s9d5q1,household who ever applied for financial service loan
Household-Living-Conditions-EICV,2_Intermediate,Household-Living-Conditions-EICV/2_Intermediate/EICV_EICV7_VUP_s9d5_financial_services_clean.dta,s9d5q2m,When joined financial Component / Month
Household-Living-Conditions-EICV,2_Intermediate,Household-Living-Conditions-EICV/2_Intermediate/EICV_EICV7_VUP_s9d5_financial_services_clean.dta,s9d5q2y,When joined financial Component / Year
Household-Living-Conditions-EICV,2_Intermediate,Household-Living-Conditions-EICV/2_Intermediate/EICV_EICV7_VUP_s9d5_financial_services_clean.dta,s9d5q2,Approved financial services loan
Household-Living-Conditions-EICV,2_Intermediate,Household-Living-Conditions-EICV/2_Intermediate/EICV_EICV7_VUP_s9d5_financial_services_clean.dta,s9d5q3,Whether the total amount was received as requested
Household-Living-Conditions-EICV,2_Intermediate,Household-Living-Conditions-EICV/2_Intermediate/EICV_EICV7_VUP_s9d5_financial_services_clean.dta,s9d5q4,the total amount of the loan received
Household-Living-Conditions-EICV,2_Intermediate,Household-Living-Conditions-EICV/2_Intermediate/EICV_EICV7_VUP_s9d5_financial_services_clean.dta,s9d5q5,type of financial services loan
Household-Living-Conditions-EICV,2_Intermediate,Household-Living-Conditions-EICV/2_Intermediate/EICV_EICV7_VUP_s9d5_financial_services_clean.dta,s9d5q6,Main project activity that originally planned for the loan
Household-Living-Conditions-EICV,2_Intermediate,Household-Living-Conditions-EICV/2_Intermediate/EICV_EICV7_VUP_s9d5_financial_services_clean.dta,s9d5q7,Main project activity implemented after receiving the loan
Household-Living-Conditions-EICV,2_Intermediate,Household-Living-Conditions-EICV/2_Intermediate/EICV_EICV7_VUP_s9d5_financial_services_clean.dta,quintile,Quintiles of real consumption per ae
Household-Living-Conditions-EICV,2_Intermediate,Household-Living-Conditions-EICV/2_Intermediate/EICV_EICV7_VUP_s9d5_financial_services_clean.dta,pov_jan,Total Poverty Headcount Ratio
Household-Living-Conditions-EICV,2_Intermediate,Household-Living-Conditions-EICV/2_Intermediate/EICV_EICV7_VUP_s9d5_financial_services_clean.dta,poverty,Welfare Categories
Household-Living-Conditions-EICV,2_Intermediate,Household-Living-Conditions-EICV/2_Intermediate/EICV_EICV7_VUP_s9d5_financial_services_clean.dta,epov_jan,Extreme Poverty Headcount Ratio
Household-Living-Conditions-EICV,2_Intermediate,Household-Living-Conditions-EICV/2_Intermediate/EICV_EICV7_VUP_s9d5_financial_services_clean.dta,strata_id,VUP Strata
Household-Living-Conditions-EICV,2_Intermediate,Household-Living-Conditions-EICV/2_Intermediate/EICV_EICV7_VUP_s9e_other_income_clean.dta,survey,Source survey
Household-Living-Conditions-EICV,2_Intermediate,Household-Living-Conditions-EICV/2_Intermediate/EICV_EICV7_VUP_s9e_other_income_clean.dta,year,Survey year (mid-fieldwork)
Household-Living-Conditions-EICV,2_Intermediate,Household-Living-Conditions-EICV/2_Intermediate/EICV_EICV7_VUP_s9e_other_income_clean.dta,wave,Wave / round id
Household-Living-Conditions-EICV,2_Intermediate,Household-Living-Conditions-EICV/2_Intermediate/EICV_EICV7_VUP_s9e_other_income_clean.dta,sample,"CS = national cross-section, VUP = VUP booster, PANEL = EICV3-4 panel link"
Household-Living-Conditions-EICV,2_Intermediate,Household-Living-Conditions-EICV/2_Intermediate/EICV_EICV7_VUP_s9e_other_income_clean.dta,prov,"Province (1-5, NISR codes)"
Household-Living-Conditions-EICV,2_Intermediate,Household-Living-Conditions-EICV/2_Intermediate/EICV_EICV7_VUP_s9e_other_income_clean.dta,dist,"District (11-57, NISR current codes)"
Household-Living-Conditions-EICV,2_Intermediate,Household-Living-Conditions-EICV/2_Intermediate/EICV_EICV7_VUP_s9e_other_income_clean.dta,urban,"Area of residence (1 urban, 2 rural)"
Household-Living-Conditions-EICV,2_Intermediate,Household-Living-Conditions-EICV/2_Intermediate/EICV_EICV7_VUP_s9e_other_income_clean.dta,cluster,Sampling cluster / enumeration area (as shipped)
Household-Living-Conditions-EICV,2_Intermediate,Household-Living-Conditions-EICV/2_Intermediate/EICV_EICV7_VUP_s9e_other_income_clean.dta,hhid,Household id (unique within wave)
Household-Living-Conditions-EICV,2_Intermediate,Household-Living-Conditions-EICV/2_Intermediate/EICV_EICV7_VUP_s9e_other_income_clean.dta,wt,"Household weight carried by every row (sums to persons in person files, to house"
Household-Living-Conditions-EICV,2_Intermediate,Household-Living-Conditions-EICV/2_Intermediate/EICV_EICV7_VUP_s9e_other_income_clean.dta,wt_hh,Household weight (same value as wt; sums to the number of households)
Household-Living-Conditions-EICV,2_Intermediate,Household-Living-Conditions-EICV/2_Intermediate/EICV_EICV7_VUP_s9e_other_income_clean.dta,province_2,Province
Household-Living-Conditions-EICV,2_Intermediate,Household-Living-Conditions-EICV/2_Intermediate/EICV_EICV7_VUP_s9e_other_income_clean.dta,s9eq1,Item Code
Household-Living-Conditions-EICV,2_Intermediate,Household-Living-Conditions-EICV/2_Intermediate/EICV_EICV7_VUP_s9e_other_income_clean.dta,s9eq2,Has your household received any of the following in the last 12 months?
Household-Living-Conditions-EICV,2_Intermediate,Household-Living-Conditions-EICV/2_Intermediate/EICV_EICV7_VUP_s9e_other_income_clean.dta,s9eq3,How much have you received the last 4 weeks
Household-Living-Conditions-EICV,2_Intermediate,Household-Living-Conditions-EICV/2_Intermediate/EICV_EICV7_VUP_s9e_other_income_clean.dta,s9eq4,How much have you received the last 12 months
Household-Living-Conditions-EICV,2_Intermediate,Household-Living-Conditions-EICV/2_Intermediate/EICV_EICV7_VUP_s9e_other_income_clean.dta,quintile,Quintiles of real consumption per ae
Household-Living-Conditions-EICV,2_Intermediate,Household-Living-Conditions-EICV/2_Intermediate/EICV_EICV7_VUP_s9e_other_income_clean.dta,pov_jan,Total Poverty Headcount Ratio
Household-Living-Conditions-EICV,2_Intermediate,Household-Living-Conditions-EICV/2_Intermediate/EICV_EICV7_VUP_s9e_other_income_clean.dta,poverty,Welfare Categories
Household-Living-Conditions-EICV,2_Intermediate,Household-Living-Conditions-EICV/2_Intermediate/EICV_EICV7_VUP_s9e_other_income_clean.dta,epov_jan,Extreme Poverty Headcount Ratio
Household-Living-Conditions-EICV,2_Intermediate,Household-Living-Conditions-EICV/2_Intermediate/EICV_EICV7_VUP_s9e_other_income_clean.dta,strata_id,VUP Strata
Household-Living-Conditions-EICV,3_Final,Household-Living-Conditions-EICV/3_Final/EICV3_4_panel_link.dta,survey,Source survey
Household-Living-Conditions-EICV,3_Final,Household-Living-Conditions-EICV/3_Final/EICV3_4_panel_link.dta,year,Survey year (mid-fieldwork)
Household-Living-Conditions-EICV,3_Final,Household-Living-Conditions-EICV/3_Final/EICV3_4_panel_link.dta,wave,Wave / round id
Household-Living-Conditions-EICV,3_Final,Household-Living-Conditions-EICV/3_Final/EICV3_4_panel_link.dta,sample,"CS = national cross-section, VUP = VUP booster, PANEL = EICV3-4 panel link"
Household-Living-Conditions-EICV,3_Final,Household-Living-Conditions-EICV/3_Final/EICV3_4_panel_link.dta,prov,"Province (1-5, NISR codes)"
Household-Living-Conditions-EICV,3_Final,Household-Living-Conditions-EICV/3_Final/EICV3_4_panel_link.dta,dist,"District (11-57, NISR current codes)"
Household-Living-Conditions-EICV,3_Final,Household-Living-Conditions-EICV/3_Final/EICV3_4_panel_link.dta,cluster,Sampling cluster / enumeration area (as shipped)
Household-Living-Conditions-EICV,3_Final,Household-Living-Conditions-EICV/3_Final/EICV3_4_panel_link.dta,hhid,Household id (unique within wave)
Household-Living-Conditions-EICV,3_Final,Household-Living-Conditions-EICV/3_Final/EICV3_4_panel_link.dta,wt,"Household weight carried by every row (sums to persons in person files, to house"
Household-Living-Conditions-EICV,3_Final,Household-Living-Conditions-EICV/3_Final/EICV3_4_panel_link.dta,wt_hh,Household weight (same value as wt; sums to the number of households)
Household-Living-Conditions-EICV,3_Final,Household-Living-Conditions-EICV/3_Final/EICV3_4_panel_link.dta,caseid,case unique identifier
Household-Living-Conditions-EICV,3_Final,Household-Living-Conditions-EICV/3_Final/EICV3_4_panel_link.dta,hhid_eicv3,EICV3 public household ID
Household-Living-Conditions-EICV,3_Final,Household-Living-Conditions-EICV/3_Final/EICV3_4_panel_link.dta,caseid3,eicv3 case unique identifier
Household-Living-Conditions-EICV,3_Final,Household-Living-Conditions-EICV/3_Final/EICV3_4_panel_link.dta,id1,Province
Household-Living-Conditions-EICV,3_Final,Household-Living-Conditions-EICV/3_Final/EICV3_4_panel_link.dta,id2,D.Code
Household-Living-Conditions-EICV,3_Final,Household-Living-Conditions-EICV/3_Final/EICV3_4_panel_link.dta,hhtype,Type of household according to the sample
Household-Living-Conditions-EICV,3_Final,Household-Living-Conditions-EICV/3_Final/EICV3_4_panel_link.dta,vup_strata,"VUP stratum (province, component)"
Household-Living-Conditions-EICV,3_Final,Household-Living-Conditions-EICV/3_Final/EICV3_4_panel_link.dta,region,Region
Household-Living-Conditions-EICV,3_Final,Household-Living-Conditions-EICV/3_Final/EICV3_4_panel_link.dta,sol14,(first) sol14
Household-Living-Conditions-EICV,3_Final,Household-Living-Conditions-EICV/3_Final/EICV3_4_panel_link.dta,pov_eicv4,
Household-Living-Conditions-EICV,3_Final,Household-Living-Conditions-EICV/3_Final/EICV3_4_panel_link.dta,epov_eicv4,
Household-Living-Conditions-EICV,3_Final,Household-Living-Conditions-EICV/3_Final/EICV3_4_panel_link.dta,pov_eicv4_a,
Household-Living-Conditions-EICV,3_Final,Household-Living-Conditions-EICV/3_Final/EICV3_4_panel_link.dta,decile_eicv4,10 quantiles of sol14
Household-Living-Conditions-EICV,3_Final,Household-Living-Conditions-EICV/3_Final/EICV3_4_panel_link.dta,pop_wt,
Household-Living-Conditions-EICV,3_Final,Household-Living-Conditions-EICV/3_Final/EICV3_4_panel_link.dta,quintile,
Household-Living-Conditions-EICV,3_Final,Household-Living-Conditions-EICV/3_Final/EICV3_4_panel_link.dta,rwanda,All Rwanda
Household-Living-Conditions-EICV,3_Final,Household-Living-Conditions-EICV/3_Final/EICV3_4_panel_link.dta,province_eicv3,Province
Household-Living-Conditions-EICV,3_Final,Household-Living-Conditions-EICV/3_Final/EICV3_4_panel_link.dta,district_eicv3,District (also stratum for SE calculation)
Household-Living-Conditions-EICV,3_Final,Household-Living-Conditions-EICV/3_Final/EICV3_4_panel_link.dta,sol_jan_eicv3,Aggregate consumption/ae Jan14=100
Household-Living-Conditions-EICV,3_Final,Household-Living-Conditions-EICV/3_Final/EICV3_4_panel_link.dta,ur2_2012_eicv3,(max) UR2_2012
Household-Living-Conditions-EICV,3_Final,Household-Living-Conditions-EICV/3_Final/EICV3_4_panel_link.dta,pov_eicv3,
Household-Living-Conditions-EICV,3_Final,Household-Living-Conditions-EICV/3_Final/EICV3_4_panel_link.dta,epov_eicv3,
Household-Living-Conditions-EICV,3_Final,Household-Living-Conditions-EICV/3_Final/EICV3_4_panel_link.dta,quintile_eicv3,Quintile
Household-Living-Conditions-EICV,3_Final,Household-Living-Conditions-EICV/3_Final/EICV3_4_panel_link.dta,poverty_eicv3,Poverty status
Household-Living-Conditions-EICV,3_Final,Household-Living-Conditions-EICV/3_Final/EICV3_4_panel_link.dta,hh_wt_eicv3,Final weight of household
Household-Living-Conditions-EICV,3_Final,Household-Living-Conditions-EICV/3_Final/EICV3_4_panel_link.dta,pop_wt_eicv3,
Household-Living-Conditions-EICV,3_Final,Household-Living-Conditions-EICV/3_Final/EICV3_4_panel_link.dta,ur_eicv3,Strata
Household-Living-Conditions-EICV,3_Final,Household-Living-Conditions-EICV/3_Final/EICV3_4_panel_link.dta,ur,urban&rural 2012
Household-Living-Conditions-EICV,3_Final,Household-Living-Conditions-EICV/3_Final/EICV5_vup_panel_link.dta,survey,Source survey
Household-Living-Conditions-EICV,3_Final,Household-Living-Conditions-EICV/3_Final/EICV5_vup_panel_link.dta,year,Survey year (mid-fieldwork)
Household-Living-Conditions-EICV,3_Final,Household-Living-Conditions-EICV/3_Final/EICV5_vup_panel_link.dta,wave,Wave / round id
Household-Living-Conditions-EICV,3_Final,Household-Living-Conditions-EICV/3_Final/EICV5_vup_panel_link.dta,sample,"CS = national cross-section, VUP = VUP booster, PANEL = EICV3-4 panel link"
Household-Living-Conditions-EICV,3_Final,Household-Living-Conditions-EICV/3_Final/EICV5_vup_panel_link.dta,prov,"Province (1-5, NISR codes)"
Household-Living-Conditions-EICV,3_Final,Household-Living-Conditions-EICV/3_Final/EICV5_vup_panel_link.dta,dist,"District (11-57, NISR current codes)"
Household-Living-Conditions-EICV,3_Final,Household-Living-Conditions-EICV/3_Final/EICV5_vup_panel_link.dta,urban,"Area of residence (1 urban, 2 rural)"
Household-Living-Conditions-EICV,3_Final,Household-Living-Conditions-EICV/3_Final/EICV5_vup_panel_link.dta,cluster,Sampling cluster / enumeration area (as shipped)
Household-Living-Conditions-EICV,3_Final,Household-Living-Conditions-EICV/3_Final/EICV5_vup_panel_link.dta,hhid,Household id (unique within wave)
Household-Living-Conditions-EICV,3_Final,Household-Living-Conditions-EICV/3_Final/EICV5_vup_panel_link.dta,pid,Person number within the household
Household-Living-Conditions-EICV,3_Final,Household-Living-Conditions-EICV/3_Final/EICV5_vup_panel_link.dta,wt,"Household weight carried by every row (sums to persons in person files, to house"
Household-Living-Conditions-EICV,3_Final,Household-Living-Conditions-EICV/3_Final/EICV5_vup_panel_link.dta,wt_hh,Household weight (same value as wt; sums to the number of households)
Household-Living-Conditions-EICV,3_Final,Household-Living-Conditions-EICV/3_Final/EICV5_vup_panel_link.dta,hhid_eicv4,EICV4 panel household id carried in the EICV5 VUP files (not unique: split house
Household-Living-Conditions-EICV,3_Final,Household-Living-Conditions-EICV/3_Final/EICV5_vup_panel_link.dta,pid_eicv4,EICV4 panel person id carried in the EICV5 VUP files
Household-Living-Conditions-EICV,3_Final,Household-Living-Conditions-EICV/3_Final/EICV5_vup_panel_link.dta,province_14,EICV4 Province name
Household-Living-Conditions-EICV,3_Final,Household-Living-Conditions-EICV/3_Final/EICV5_vup_panel_link.dta,district_14,EICV4 District name
Household-Living-Conditions-EICV,3_Final,Household-Living-Conditions-EICV/3_Final/EICV5_vup_panel_link.dta,urbrur_14,EICV4 Urban/Rural
Household-Living-Conditions-EICV,3_Final,Household-Living-Conditions-EICV/3_Final/EICV5_vup_panel_link.dta,weight_14,EICV4 Household weight
Household-Living-Conditions-EICV,3_Final,Household-Living-Conditions-EICV/3_Final/EICV5_vup_panel_link.dta,dweight_14,EICV4 Population weight (all individual included)
Household-Living-Conditions-EICV,3_Final,Household-Living-Conditions-EICV/3_Final/EICV5_vup_panel_link.dta,sol_jan_14,EICV4 Aggregate consumption/ae
Household-Living-Conditions-EICV,3_Final,Household-Living-Conditions-EICV/3_Final/EICV5_vup_panel_link.dta,epov_jan_14,EICV4 Extreme poverty Headcount Ratio
Household-Living-Conditions-EICV,3_Final,Household-Living-Conditions-EICV/3_Final/EICV5_vup_panel_link.dta,pov_jan_14,EICV4 Total Poverty Headcount Ratio
Household-Living-Conditions-EICV,3_Final,Household-Living-Conditions-EICV/3_Final/EICV5_vup_panel_link.dta,quintile_14,EICV4 Quintile
Household-Living-Conditions-EICV,3_Final,Household-Living-Conditions-EICV/3_Final/EICV5_vup_panel_link.dta,s1q1_14,EICV4 Sex
Household-Living-Conditions-EICV,3_Final,Household-Living-Conditions-EICV/3_Final/EICV5_vup_panel_link.dta,s1q2_14,EICV4 Relation with the head of household
Household-Living-Conditions-EICV,3_Final,Household-Living-Conditions-EICV/3_Final/EICV5_vup_panel_link.dta,s1q3y_14,EICV4 Age(Years)
Household-Living-Conditions-EICV,3_Final,Household-Living-Conditions-EICV/3_Final/EICV5_vup_panel_link.dta,s1q3m_14,EICV4 Age(Months)
Household-Living-Conditions-EICV,3_Final,Household-Living-Conditions-EICV/3_Final/EICV5_vup_panel_link.dta,province_17,EICV5 Province name
Household-Living-Conditions-EICV,3_Final,Household-Living-Conditions-EICV/3_Final/EICV5_vup_panel_link.dta,district_17,EICV5 District name
Household-Living-Conditions-EICV,3_Final,Household-Living-Conditions-EICV/3_Final/EICV5_vup_panel_link.dta,urbrur_17,EICV5 Urban/Rural
Household-Living-Conditions-EICV,3_Final,Household-Living-Conditions-EICV/3_Final/EICV5_vup_panel_link.dta,weight_17,EICV5 Household weight
Household-Living-Conditions-EICV,3_Final,Household-Living-Conditions-EICV/3_Final/EICV5_vup_panel_link.dta,pop_wt_17,EICV5 Population weight (excluding servants)
Household-Living-Conditions-EICV,3_Final,Household-Living-Conditions-EICV/3_Final/EICV5_vup_panel_link.dta,dweight_17,EICV5 Population weight (all individual included)
